long,short,signal,profit,numero_operaciones,return_factor,ganancia_total
23,24,23,3.1210868823843154,19,1.0015157898304012,2.880000677762416
22,24,24,3.1210868823843154,19,1.0015157898304012,2.880000677762416
18,21,22,3.1177338883267622,19,1.0014823893462694,2.816539757912094
21,22,18,3.1177338883267622,19,1.0014823893462694,2.816539757912094
20,23,18,3.1177338883267622,19,1.0014823893462694,2.816539757912094
18,20,23,3.1177338883267622,19,1.0014823893462694,2.816539757912094
19,23,19,3.1177338883267622,19,1.0014823893462694,2.816539757912094
18,23,20,3.1177338883267622,19,1.0014823893462694,2.816539757912094
18,22,21,3.1177338883267622,19,1.0014823893462694,2.816539757912094
16,24,23,3.112375284252551,19,1.0014951776276746,2.840837492581594
23,24,16,3.112375284252551,19,1.0014951776276746,2.840837492581594
